Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
Stichting Aidenvironment,aidenvironment,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Beheer Subsidiegelden DRA,stichting-subsidiegelden-dra,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Deltares,deltares,0.0,0.0,0.0,100.0,0.0,16.666666666666664,16.666666666666664,0.0,83.33333333333334,24.074074074074073,0.0,0.0,0.0,100.0,0.0,16.666666666666664,16.666666666666664,0.0,83.33333333333334,24.074074074074073
Stichting Fern,stichtingfern,0.0,0.0,0.0,100.0,0.0,0.0,18.181818181818183,59.09090909090909,0.0,19.6969696969697,0.0,0.0,0.0,100.0,0.0,0.0,18.181818181818183,59.09090909090909,0.0,19.6969696969697
Stichting fondsbeheer DGGF lokaal MKB,dggf_financing_local_smes,48.93617021276596,0.0,0.0,100.0,0.0,22.340425531914892,0.0,27.692307692307693,48.93617021276596,27.545008183306052,48.93617021276596,0.0,0.0,100.0,0.0,22.340425531914892,0.0,27.692307692307693,48.93617021276596,27.545008183306052
Stichting Habitat for Humanity Nederland,hfhnl,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,33.333333333333336
Stichting Health Action International,hai,100.0,100.0,100.0,50.0,0.0,50.0,100.0,0.0,50.0,61.111111111111114,100.0,100.0,100.0,50.0,0.0,50.0,100.0,0.0,50.0,61.111111111111114
Stichting Humana,humana_houben,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556
Stichting Kinderpostzegels Nederland,skn,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Leprazending Nederland - The Leprosy Mission Netherlands,leprazending-tlm-nl,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,27.77777777777778,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,27.77777777777778
Stichting Liliane Fonds,slf,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508
Stichting Mayday Rescue Foundation,maydayrescue,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Stichting Nederlands Instituut voor Internationale Betrekkingen 'Clingendael',clingendael,0.0,0.0,0.0,100.0,0.0,75.0,100.0,0.0,50.0,36.111111111111114,0.0,0.0,0.0,100.0,0.0,75.0,100.0,0.0,50.0,36.111111111111114
Stichting Onderzoek Multinationale Ondernemingen (SOMO),somo,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444
Stichting Red een Kind,redeenkind,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,40.0,37.77777777777778,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,40.0,37.77777777777778
Stichting RNW Media,rnw_org,0.0,0.0,0.0,100.0,0.0,20.0,100.0,0.0,60.0,31.11111111111111,0.0,0.0,0.0,100.0,0.0,20.0,100.0,0.0,60.0,31.11111111111111
Stichting Vluchteling,st_vluchteling,87.5,79.16666666666666,62.5,95.83333333333334,0.0,8.333333333333332,100.0,20.833333333333336,100.0,61.57407407407407,87.5,79.16666666666666,62.5,95.83333333333334,0.0,8.333333333333332,100.0,20.833333333333336,100.0,61.57407407407407
Stichting VSO Nederland,vso_nl,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508
Stichting VU Amsterdam - Amsterdam Centre for World Food Studies,acwfs_vu,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222
Stichting Wilde Ganzen/ IKON,nl_wg,100.0,0.0,0.0,100.0,0.0,12.5,100.0,28.57142857142857,87.5,47.61904761904762,100.0,0.0,0.0,100.0,0.0,12.5,100.0,28.57142857142857,87.5,47.61904761904762
Stichting Wings For Aid Foundation,wfaf,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,22.22222222222222
Stichting Woord en Daad,w-d,100.0,0.0,0.0,100.0,0.0,37.5,100.0,0.0,62.5,44.44444444444444,100.0,0.0,0.0,100.0,0.0,37.5,100.0,0.0,62.5,44.44444444444444
Stockholm International Water Institute,siwi,100.0,0.0,0.0,100.0,0.0,100.0,0.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,0.0,-,100.0,44.44444444444444
Street Child,street_child,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.55555555555556
StreetInvest,si,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stromme Foundation,stromme_ug,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Studio Globo,sg,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Support Trust for Africa Development (STAD),stad,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Survivors Fund (SURF),surf,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
Sustainable Development Institute,sdi,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
Sustainable Hospitality Alliance,sha,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
"Sweden, through Swedish International Development Cooperation Agency (Sida)",sida,99.6931103268375,0.0,0.0,100.0,1.035752646923431,56.1914991560534,97.87478901334971,31.32644453816955,61.86128586773055,49.77587572767379,99.6931103268375,0.0,0.0,100.0,1.035752646923431,56.1914991560534,97.87478901334971,31.32644453816955,61.86128586773055,49.77587572767379
Swisscontact,swisscontact,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.66666666666667
Switzerland - Swiss Agency for Development and Cooperation (SDC),sdc_ch,100.0,2.2217381834023087,0.0,50.715167356421986,0.0,0.0,100.0,2.8984043627549987,0.0,28.426145544731032,100.0,2.2217381834023087,0.0,50.715167356421986,0.0,0.0,100.0,2.8984043627549987,0.0,28.426145544731032
Sympany+,simone_sympany,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Synergie des Femmes pour la Paix et la Réconciliation des Peuples des Grands Lacs d'Afrique,spr,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,66.66666666666666,62.96296296296296,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,66.66666666666666,62.96296296296296
Synergía - Initiatives for Human Rights,synergiaihr,0.0,0.0,0.0,100.0,0.0,33.33333333333333,0.0,100.0,0.0,25.925925925925924,0.0,0.0,0.0,100.0,0.0,33.33333333333333,0.0,100.0,0.0,25.925925925925924
Syria Justice and Accountability Centre (SJAC),sjac,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
Syria Relief,sr,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Syrian Center for Media and Freedom of Expression,scm,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Tameer-e-Khalaq Foundation,tkf1234,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Tanager,tan,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Target TB,targettb,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
TB Alert,tbalert,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,44.44444444444444
Teach A Man To Fish,tamtf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Teach For Pakistan,tfp,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336
TEAR fund Nederland,tear,16.666666666666664,0.0,0.0,100.0,0.0,0.0,100.0,3.4482758620689653,90.0,34.457215836526174,16.666666666666664,0.0,0.0,100.0,0.0,0.0,100.0,3.4482758620689653,90.0,34.457215836526174
Tearfund,tearfund,50.0,0.0,0.0,75.0,0.0,50.0,100.0,33.33333333333333,0.0,34.25925925925926,50.0,0.0,0.0,75.0,0.0,50.0,100.0,33.33333333333333,0.0,34.25925925925926
Tearfund VZW (TFBE),tfb_admin1,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
TechnoServe,tns,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444
Terre des Hommes Netherlands,tdh_nl,100.0,0.0,0.0,38.297872340425535,0.0,1.21580547112462,100.0,53.02013422818792,93.00911854103343,42.8381033978635,100.0,0.0,0.0,38.297872340425535,0.0,1.21580547112462,100.0,53.02013422818792,93.00911854103343,42.8381033978635
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,100.0,33.33333333333333,0.0,100.0,0.0,33.33333333333333,100.0,0.0,33.33333333333333,44.444444444444436,100.0,33.33333333333333,0.0,100.0,0.0,33.33333333333333,100.0,0.0,33.33333333333333,44.444444444444436
The Access to Nutrition Foundation,atnf,0.0,0.0,0.0,46.666666666666664,0.0,66.66666666666666,0.0,0.0,0.0,12.59259259259259,0.0,0.0,0.0,46.666666666666664,0.0,66.66666666666666,0.0,0.0,0.0,12.59259259259259
The AGRI3 Fund,agri3_fund,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,85.71428571428571,20.634920634920636,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,85.71428571428571,20.634920634920636
The Asia Foundation,taf,50.0,33.33333333333333,16.666666666666664,83.33333333333334,0.0,16.666666666666664,100.0,0.0,33.33333333333333,37.03703703703704,50.0,33.33333333333333,16.666666666666664,83.33333333333334,0.0,16.666666666666664,100.0,0.0,33.33333333333333,37.03703703703704
The Carter Center,carter-center,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
the center for victimized women and children,cavwoc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Centre for Economic Governance and Accountability in Africa  (CEGAA),cegaa,100.0,0.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,0.0,26.984126984126984,100.0,0.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,0.0,26.984126984126984
The Climate Change Organisation,climate-group,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Coca-Cola Export Corporation,tccec,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Commonwealth Secretariat,commonwealthsecretariat,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-,0.0,22.22222222222222,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-,0.0,22.22222222222222
The Convention on Business Integrity,cbi-nigeria,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Education Commission,educomm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
The Faraday Institution,thefaradayinstitution,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
The Foundation Center,foundation_center,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Fred Hollows Foundation (UK),fhfuk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Freedom Fund,tff,0.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,30.555555555555557,0.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,30.555555555555557
The Freedom Fund (US),tffus,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Global Alliance for Improved Nutrition,gain,100.0,0.0,0.0,17.235772357723576,0.0,0.0,100.0,47.80058651026393,0.0,29.44848431866528,100.0,0.0,0.0,17.235772357723576,0.0,0.0,100.0,47.80058651026393,0.0,29.44848431866528
The Global Center on Adaptation,gca,100.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,0.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,0.0,38.888888888888886
"The Global Development Incubator, Inc",gdi,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444
The Global Forum on MSM & HIV (MSMGF),msmgf,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,100.0,0.0,0.0,100.0,100.0,0.0,100.0,35.47297297297297,95.65217391304348,59.01390520955738,100.0,0.0,0.0,100.0,100.0,0.0,100.0,35.47297297297297,95.65217391304348,59.01390520955738
The Global Initiative Against Transnational Organized Crime,gi-toc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
the global steering group for impact investment,gsg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
The Hague Academy for Local Governance,tha,100.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,71.42857142857143,35.714285714285715,100.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,71.42857142857143,35.714285714285715
The HALO Trust,halo,100.0,0.0,0.0,100.0,0.0,0.0,100.0,14.285714285714285,42.857142857142854,39.68253968253968,100.0,0.0,0.0,100.0,0.0,0.0,100.0,14.285714285714285,42.857142857142854,39.68253968253968
The Hunger Project Netherlands,thp_org,50.0,0.0,0.0,100.0,0.0,16.666666666666664,0.0,-,16.666666666666664,20.370370370370367,50.0,0.0,0.0,100.0,0.0,16.666666666666664,0.0,-,16.666666666666664,20.370370370370367
The Institute for Strategic Dialogue,isdglobal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The International Children's Trust,theict,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
The International Institute for Strategic Studies,iiss,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336
The International Institute for Sustainable Development,iisd,50.0,0.0,0.0,100.0,0.0,50.0,50.0,-,50.0,33.333333333333336,50.0,0.0,0.0,100.0,0.0,50.0,50.0,-,50.0,33.333333333333336
The International Rescue Committee,irc_inc,70.45454545454545,0.0,0.0,100.0,0.0,61.36363636363637,88.63636363636364,39.39393939393939,2.272727272727273,40.23569023569023,70.45454545454545,0.0,0.0,100.0,0.0,61.36363636363637,88.63636363636364,39.39393939393939,2.272727272727273,40.23569023569023
The Legal Aid Forum,laf,100.0,0.0,0.0,0.0,0.0,0.0,50.0,-,100.0,27.77777777777778,100.0,0.0,0.0,0.0,0.0,0.0,50.0,-,100.0,27.77777777777778
The Leprosy Mission England and Wales,tlmew,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
The Leprosy Mission Nepal,tlmnepal,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,7.4074074074074066
The Liaison Office,tlo,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Mailman School of Public Health,mailman_school_of_public_health,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
The MENTOR Initiative,the_mentor_initiative,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
The National Association of Municipalities of Benin (ANCB),ancb_benin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The OPEC Fund for International Development (OFID),ofid,100.0,0.0,0.0,0.0,0.0,0.0,100.0,30.888030888030887,0.0,25.654225654225655,100.0,0.0,0.0,100.0,0.0,0.0,100.0,30.888030888030887,0.0,36.76533676533676
The Open University,open_university,100.0,0.0,0.0,100.0,0.0,0.0,0.0,57.14285714285714,0.0,28.57142857142857,100.0,0.0,0.0,100.0,0.0,0.0,0.0,57.14285714285714,0.0,28.57142857142857
The Palestinian Initiative for the Promotion of Global Dialogue and Democracy-MIFTAH,miftah,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
"The Population Council, Inc.",populationcouncil,66.66666666666666,0.0,0.0,100.0,0.0,0.0,66.66666666666666,0.0,0.0,25.925925925925924,66.66666666666666,0.0,0.0,100.0,0.0,0.0,66.66666666666666,0.0,0.0,25.925925925925924
The Power of Nutrition,the_power_of_nutrition,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.15384615384615,0.0,16.23931623931624,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.15384615384615,0.0,16.23931623931624
The Princess Alia Foundation,paf_2018,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Proforest Initiative UK,pi-uk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Queen Elizabeth Diamond Jubilee Trust,qedjt,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
The Salvation Army International Development UK,said-uk,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
The Samdhana Institute,samdhana_institute,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336
The Uganda Association of Women Lawyers ( FIDA Uganda),fidauganda,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
"The University of Dodoma (UDOM), Tanzania",udom,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The University of Manchester,uom,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
The University of Oxford,oxford,25.0,0.0,0.0,75.0,0.0,0.0,25.0,50.0,0.0,19.444444444444443,25.0,0.0,0.0,75.0,0.0,0.0,25.0,50.0,0.0,19.444444444444443
The University of Sheffield,tuos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
"The University of the West of England, Bristol",uwe,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The William and Flora Hewlett Foundation,hewlett-foundation,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222
The World Bank,worldbank,100.0,99.70044932601098,99.65052421367947,83.92411382925611,100.0,100.0,100.0,30.825881115202524,85.97104343484773,88.89689021322187,100.0,99.70044932601098,99.70044932601098,83.92411382925611,100.0,100.0,100.0,30.825881115202524,85.97104343484773,88.90243744792537
Theatre for a Change Malawi,tfacmalawi,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Theatre for a Change UK,tfac,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Third World Network Africa,twnafrica,100.0,100.0,100.0,100.0,0.0,100.0,100.0,-,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,100.0,100.0,-,100.0,77.77777777777777
Thomson Reuters Foundation,trf,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
Tifa Foundation,tifa_foundation,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Timber Trade Federation Ltd.,ttf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Timidria,timidria,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
TradeMark East Africa,tmea,1.7857142857142856,0.0,0.0,100.0,0.0,0.0,0.0,89.1891891891892,1.7857142857142856,21.41784641784642,1.7857142857142856,0.0,0.0,100.0,0.0,0.0,0.0,89.1891891891892,1.7857142857142856,21.41784641784642
TRAFFIC International,traffic,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Traidcraft Exchange,traidcraft,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
TRAIDE Foundation,traide_foundation,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336
Transform Africa,transafrica19,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
transforma,transforma,0.0,50.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,27.77777777777778,0.0,50.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,27.77777777777778
Transition International,ti_nl,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,66.66666666666667
Transnational Institute,tni,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Transparency International Bangladesh,tib,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Transparency International Kenya,ti_kenya,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Transparency International Secretariat,transparency-international,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,16.666666666666668
Transparency International UK,ti-uk,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Transparently Lebanese,transparently_lebanese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREE AID,treea,100.0,0.0,0.0,100.0,0.0,50.0,100.0,0.0,0.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,50.0,100.0,0.0,0.0,38.888888888888886
Triangle Génération Humanitaire,tgh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Trianglen,trianglen,0.0,100.0,100.0,100.0,0.0,63.888888888888886,100.0,0.0,0.0,51.543209876543216,0.0,100.0,100.0,100.0,0.0,63.888888888888886,100.0,0.0,0.0,51.543209876543216
Trias,trias,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Triggerise Ethiopia,trig,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,77.77777777777777
Triple Line,tripleline_crownagents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84313725490197,0.0,6.427015250544663,0.0,0.0,0.0,98.23008849557522,0.0,0.0,0.0,57.84313725490197,0.0,17.341469527830796
Trocaire,trocaire,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444
Trocaire (Northern Ireland),troc,100.0,0.0,0.0,100.0,0.0,50.0,100.0,50.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,50.0,100.0,50.0,0.0,44.44444444444444
Tropenbos International,tbi,57.57575757575758,0.0,0.0,100.0,0.0,33.33333333333333,0.0,30.76923076923077,36.36363636363637,28.67132867132867,57.57575757575758,0.0,0.0,100.0,0.0,33.33333333333333,0.0,30.76923076923077,36.36363636363637,28.67132867132867
Tropical Health and Education Trust,tropicalhealth,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
